Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Seydoux, Leonard; Balestriero, Randall; Poli, Piero; Hoop, Maarten de; Campillo, Michel; Baraniuk, Richard	Clustering earthquake signals and background noises in continuous seismic data with unsupervised deep learning.	Nat Commun	2020	Nat Commun. 2020 Aug 7;11(1):3972. doi: 10.1038/s41467-020-17841-x.	The continuously growing amount of seismic data collected worldwide is outpacing our abilities for analysis, since to date, such datasets have been analyzed in a human-expert-intensive, supervised fashion. Moreover, analyses that are conducted can be strongly biased by the standard models employed by seismologists. In response to both of these challenges, we develop a new unsupervised machine learning framework for detecting and clustering seismic signals in continuous seismic records. Our approach combines a deep scattering network and a Gaussian mixture model to cluster seismic signal segments and detect novel structures. To illustrate the power of the framework, we analyze seismic data acquired during the June 2017 Nuugaatsiaq, Greenland landslide. We demonstrate the blind detection and recovery of the repeating precursory seismicity that was recorded before the main landslide rupture, which suggests that our approach could lead to more informative forecasting of the seismic activity in seismogenic areas.		20200807	https://pubmed.ncbi.nlm.nih.gov/32769972
Schmauch, Benoit; Romagnoni, Alberto; Pronier, Elodie; Saillard, Charlie; Maille, Pascale; Calderaro, Julien; Kamoun, Aurelie; Sefta, Meriem; Toldo, Sylvain; Zaslavskiy, Mikhail; Clozel, Thomas; Moarii, Matahi; Courtiol, Pierre; Wainrib, Gilles	A deep learning model to predict RNA-Seq expression of tumours from whole slide images.	Nat Commun	2020	Nat Commun. 2020 Aug 3;11(1):3877. doi: 10.1038/s41467-020-17678-4.	Deep learning methods for digital pathology analysis are an effective way to address multiple clinical questions, from diagnosis to prediction of treatment outcomes. These methods have also been used to predict gene mutations from pathology images, but no comprehensive evaluation of their potential for extracting molecular features from histology slides has yet been performed. We show that HE2RNA, a model based on the integration of multiple data modes, can be trained to systematically predict RNA-Seq profiles from whole-slide images alone, without expert annotation. Through its interpretable design, HE2RNA provides virtual spatialization of gene expression, as validated by CD3- and CD20-staining on an independent dataset. The transcriptomic representation learned by HE2RNA can also be transferred on other datasets, even of small size, to increase prediction performance for specific molecular phenotypes. We illustrate the use of this approach in clinical diagnosis purposes such as the identification of tumors with microsatellite instability.		20200803	https://pubmed.ncbi.nlm.nih.gov/32747659
Fan, Qirui; Zhou, Gai; Gui, Tao; Lu, Chao; Lau, Alan Pak Tao	Advancing theoretical understanding and practical performance of signal processing for nonlinear optical communications through machine learning.	Nat Commun	2020	Nat Commun. 2020 Jul 23;11(1):3694. doi: 10.1038/s41467-020-17516-7.	In long-haul optical communication systems, compensating nonlinear effects through digital signal processing (DSP) is difficult due to intractable interactions between Kerr nonlinearity, chromatic dispersion (CD) and amplified spontaneous emission (ASE) noise from inline amplifiers. Optimizing the standard digital back propagation (DBP) as a deep neural network (DNN) with interleaving linear and nonlinear operations for fiber nonlinearity compensation was shown to improve transmission performance in idealized simulation environments. Here, we extend such concepts to practical single-channel and polarization division multiplexed wavelength division multiplexed experiments. We show improved performance compared to state-of-the-art DSP algorithms and additionally, the optimized DNN-based DBP parameters exhibit a mathematical structure which guides us to further analyze the noise statistics of fiber nonlinearity compensation. This machine learning-inspired analysis reveals that ASE noise and incomplete CD compensation of the Kerr nonlinear term produce extra distortions that accumulates along the DBP stages. Therefore, the best DSP should balance between suppressing these distortions and inverting the fiber propagation effects, and such trade-off shifts across different DBP stages in a quantifiable manner. Instead of the common 'black-box' approach to intractable problems, our work shows how machine learning can be a complementary tool to human analytical thinking and help advance theoretical understandings in disciplines such as optics.		20200723	https://pubmed.ncbi.nlm.nih.gov/32703945
Vaucher, Alain C; Zipoli, Federico; Geluykens, Joppe; Nair, Vishnu H; Schwaller, Philippe; Laino, Teodoro	Automated extraction of chemical synthesis actions from experimental procedures.	Nat Commun	2020	Nat Commun. 2020 Jul 17;11(1):3601. doi: 10.1038/s41467-020-17266-6.	Experimental procedures for chemical synthesis are commonly reported in prose in patents or in the scientific literature. The extraction of the details necessary to reproduce and validate a synthesis in a chemical laboratory is often a tedious task requiring extensive human intervention. We present a method to convert unstructured experimental procedures written in English to structured synthetic steps (action sequences) reflecting all the operations needed to successfully conduct the corresponding chemical reactions. To achieve this, we design a set of synthesis actions with predefined properties and a deep-learning sequence to sequence model based on the transformer architecture to convert experimental procedures to action sequences. The model is pretrained on vast amounts of data generated automatically with a custom rule-based natural language processing approach and refined on manually annotated samples. Predictions on our test set result in a perfect (100%) match of the action sequence for 60.8% of sentences, a 90% match for 71.3% of sentences, and a 75% match for 82.4% of sentences.		20200717	https://pubmed.ncbi.nlm.nih.gov/32681088
Bellec, Guillaume; Scherr, Franz; Subramoney, Anand; Hajek, Elias; Salaj, Darjan; Legenstein, Robert; Maass, Wolfgang	A solution to the learning dilemma for recurrent networks of spiking neurons.	Nat Commun	2020	Nat Commun. 2020 Jul 17;11(1):3625. doi: 10.1038/s41467-020-17236-y.	Recurrently connected networks of spiking neurons underlie the astounding information processing capabilities of the brain. Yet in spite of extensive research, how they can learn through synaptic plasticity to carry out complex network computations remains unclear. We argue that two pieces of this puzzle were provided by experimental data from neuroscience. A mathematical result tells us how these pieces need to be combined to enable biologically plausible online network learning through gradient descent, in particular deep reinforcement learning. This learning method-called e-prop-approaches the performance of backpropagation through time (BPTT), the best-known method for training recurrent neural networks in machine learning. In addition, it suggests a method for powerful on-chip learning in energy-efficient spike-based hardware for artificial intelligence.		20200717	https://pubmed.ncbi.nlm.nih.gov/32681001
Jha, Dipendra; Choudhary, Kamal; Tavazza, Francesca; Liao, Wei-Keng; Choudhary, Alok; Campbell, Carelyn; Agrawal, Ankit	Author Correction: Enhancing materials property prediction by leveraging computational and experimental data using deep transfer learning.	Nat Commun	2020	Nat Commun. 2020 Jul 15;11(1):3643. doi: 10.1038/s41467-020-17054-2.	An amendment to this paper has been published and can be accessed via a link at the top of the paper.		20200715	https://pubmed.ncbi.nlm.nih.gov/32669549
Hollerer, Simon; Papaxanthos, Laetitia; Gumpinger, Anja Cathrin; Fischer, Katrin; Beisel, Christian; Borgwardt, Karsten; Benenson, Yaakov; Jeschek, Markus	Large-scale DNA-based phenotypic recording and deep learning enable highly accurate sequence-function mapping.	Nat Commun	2020	Nat Commun. 2020 Jul 15;11(1):3551. doi: 10.1038/s41467-020-17222-4.	Predicting effects of gene regulatory elements (GREs) is a longstanding challenge in biology. Machine learning may address this, but requires large datasets linking GREs to their quantitative function. However, experimental methods to generate such datasets are either application-specific or technically complex and error-prone. Here, we introduce DNA-based phenotypic recording as a widely applicable, practicable approach to generate large-scale sequence-function datasets. We use a site-specific recombinase to directly record a GRE's effect in DNA, enabling readout of both sequence and quantitative function for extremely large GRE-sets via next-generation sequencing. We record translation kinetics of over 300,000 bacterial ribosome binding sites (RBSs) in >2.7 million sequence-function pairs in a single experiment. Further, we introduce a deep learning approach employing ensembling and uncertainty modelling that predicts RBS function with high accuracy, outperforming state-of-the-art methods. DNA-based phenotypic recording combined with deep learning represents a major advance in our ability to predict function from genetic sequence.		20200715	https://pubmed.ncbi.nlm.nih.gov/32669542
Liang, Wenhua; Yao, Jianhua; Chen, Ailan; Lv, Qingquan; Zanin, Mark; Liu, Jun; Wong, SookSan; Li, Yimin; Lu, Jiatao; Liang, Hengrui; Chen, Guoqiang; Guo, Haiyan; Guo, Jun; Zhou, Rong; Ou, Limin; Zhou, Niyun; Chen, Hanbo; Yang, Fan; Han, Xiao; Huan, Wenjing; Tang, Weimin; Guan, Weijie; Chen, Zisheng; Zhao, Yi; Sang, Ling; Xu, Yuanda; Wang, Wei; Li, Shiyue; Lu, Ligong; Zhang, Nuofu; Zhong, Nanshan; Huang, Junzhou; He, Jianxing	Early triage of critically ill COVID-19 patients using deep learning.	Nat Commun	2020	Nat Commun. 2020 Jul 15;11(1):3543. doi: 10.1038/s41467-020-17280-8.	The sudden deterioration of patients with novel coronavirus disease 2019 (COVID-19) into critical illness is of major concern. It is imperative to identify these patients early. We show that a deep learning-based survival model can predict the risk of COVID-19 patients developing critical illness based on clinical characteristics at admission. We develop this model using a cohort of 1590 patients from 575 medical centers, with internal validation performance of concordance index 0.894 We further validate the model on three separate cohorts from Wuhan, Hubei and Guangdong provinces consisting of 1393 patients with concordance indexes of 0.890, 0.852 and 0.967 respectively. This model is used to create an online calculation tool designed for patient triage at admission to identify patients at risk of severe illness, ensuring that patients at greatest risk of severe illness receive appropriate care as early as possible and allow for effective allocation of health resources.		20200715	https://pubmed.ncbi.nlm.nih.gov/32669540
Kopp, Wolfgang; Monti, Remo; Tamburrini, Annalaura; Ohler, Uwe; Akalin, Altuna	Deep learning for genomics using Janggu.	Nat Commun	2020	Nat Commun. 2020 Jul 13;11(1):3488. doi: 10.1038/s41467-020-17155-y.	In recent years, numerous applications have demonstrated the potential of deep learning for an improved understanding of biological processes. However, most deep learning tools developed so far are designed to address a specific question on a fixed dataset and/or by a fixed model architecture. Here we present Janggu, a python library facilitates deep learning for genomics applications, aiming to ease data acquisition and model evaluation. Among its key features are special dataset objects, which form a unified and flexible data acquisition and pre-processing framework for genomics data that enables streamlining of future research applications through reusable components. Through a numpy-like interface, these dataset objects are directly compatible with popular deep learning libraries, including keras or pytorch. Janggu offers the possibility to visualize predictions as genomic tracks or by exporting them to the bigWig format as well as utilities for keras-based models. We illustrate the functionality of Janggu on several deep learning genomics applications. First, we evaluate different model topologies for the task of predicting binding sites for the transcription factor JunD. Second, we demonstrate the framework on published models for predicting chromatin effects. Third, we show that promoter usage measured by CAGE can be predicted using DNase hypersensitivity, histone modifications and DNA sequence features. We improve the performance of these models due to a novel feature in Janggu that allows us to include high-order sequence features. We believe that Janggu will help to significantly reduce repetitive programming overhead for deep learning applications in genomics, and will enable computational biologists to rapidly assess biological hypotheses.		20200713	https://pubmed.ncbi.nlm.nih.gov/32661261
Kwon, Young-Tae; Kim, Yun-Soung; Kwon, Shinjae; Mahmood, Musa; Lim, Hyo-Ryoung; Park, Si-Woo; Kang, Sung-Oong; Choi, Jeongmoon J; Herbert, Robert; Jang, Young C; Choa, Yong-Ho; Yeo, Woon-Hong	All-printed nanomembrane wireless bioelectronics using a biocompatible solderable graphene for multimodal human-machine interfaces.	Nat Commun	2020	Nat Commun. 2020 Jul 10;11(1):3450. doi: 10.1038/s41467-020-17288-0.	Recent advances in nanomaterials and nano-microfabrication have enabled the development of flexible wearable electronics. However, existing manufacturing methods still rely on a multi-step, error-prone complex process that requires a costly cleanroom facility. Here, we report a new class of additive nanomanufacturing of functional materials that enables a wireless, multilayered, seamlessly interconnected, and flexible hybrid electronic system. All-printed electronics, incorporating machine learning, offers multi-class and versatile human-machine interfaces. One of the key technological advancements is the use of a functionalized conductive graphene with enhanced biocompatibility, anti-oxidation, and solderability, which allows a wireless flexible circuit. The high-aspect ratio graphene offers gel-free, high-fidelity recording of muscle activities. The performance of the printed electronics is demonstrated by using real-time control of external systems via electromyograms. Anatomical study with deep learning-embedded electrophysiology mapping allows for an optimal selection of three channels to capture all finger motions with an accuracy of about 99% for seven classes.		20200710	https://pubmed.ncbi.nlm.nih.gov/32651424
Geng, Zhi; Wang, Yanfei	Automated design of a convolutional neural network with multi-scale filters for cost-efficient seismic data classification.	Nat Commun	2020	Nat Commun. 2020 Jul 3;11(1):3311. doi: 10.1038/s41467-020-17123-6.	Geoscientists mainly identify subsurface geologic features using exploration-derived seismic data. Classification or segmentation of 2D/3D seismic images commonly relies on conventional deep learning methods for image recognition. However, complex reflections of seismic waves tend to form high-dimensional and multi-scale signals, making traditional convolutional neural networks (CNNs) computationally costly. Here we propose a highly efficient and resource-saving CNN architecture (SeismicPatchNet) with topological modules and multi-scale-feature fusion units for classifying seismic data, which was discovered by an automated data-driven search strategy. The storage volume of the architecture parameters (0.73 M) is only ~2.7 MB, ~0.5% of the well-known VGG-16 architecture. SeismicPatchNet predicts nearly 18 times faster than ResNet-50 and shows an overwhelming advantage in identifying Bottom Simulating Reflection (BSR), an indicator of marine gas-hydrate resources. Saliency mapping demonstrated that our architecture captured key features well. These results suggest the prospect of end-to-end interpretation of multiple seismic datasets at extremely low computational cost.		20200703	https://pubmed.ncbi.nlm.nih.gov/32620867
John, Rohit Abraham; Acharya, Jyotibdha; Zhu, Chao; Surendran, Abhijith; Bose, Sumon Kumar; Chaturvedi, Apoorva; Tiwari, Nidhi; Gao, Yang; He, Yongmin; Zhang, Keke K; Xu, Manzhang; Leong, Wei Lin; Liu, Zheng; Basu, Arindam; Mathews, Nripan	Optogenetics inspired transition metal dichalcogenide neuristors for in-memory deep recurrent neural networks.	Nat Commun	2020	Nat Commun. 2020 Jun 25;11(1):3211. doi: 10.1038/s41467-020-16985-0.	Shallow feed-forward networks are incapable of addressing complex tasks such as natural language processing that require learning of temporal signals. To address these requirements, we need deep neuromorphic architectures with recurrent connections such as deep recurrent neural networks. However, the training of such networks demand very high precision of weights, excellent conductance linearity and low write-noise- not satisfied by current memristive implementations. Inspired from optogenetics, here we report a neuromorphic computing platform comprised of photo-excitable neuristors capable of in-memory computations across 980 addressable states with a high signal-to-noise ratio of 77. The large linear dynamic range, low write noise and selective excitability allows high fidelity opto-electronic transfer of weights with a two-shot write scheme, while electrical in-memory inference provides energy efficiency. This method enables implementing a memristive deep recurrent neural network with twelve trainable layers with more than a million parameters to recognize spoken commands with >90% accuracy.		20200625	https://pubmed.ncbi.nlm.nih.gov/32587241
Zhou, Dejun; Tian, Fei; Tian, Xiangdong; Sun, Lin; Huang, Xianghui; Zhao, Feng; Zhou, Nan; Chen, Zuoyu; Zhang, Qiang; Yang, Meng; Yang, Yichen; Guo, Xuexi; Li, Zhibin; Liu, Jia; Wang, Jiefu; Wang, Junfeng; Wang, Bangmao; Zhang, Guoliang; Sun, Baocun; Zhang, Wei; Kong, Dalu; Chen, Kexin; Li, Xiangchun	Diagnostic evaluation of a deep learning model for optical diagnosis of colorectal cancer.	Nat Commun	2020	Nat Commun. 2020 Jun 11;11(1):2961. doi: 10.1038/s41467-020-16777-6.	Colonoscopy is commonly used to screen for colorectal cancer (CRC). We develop a deep learning model called CRCNet for optical diagnosis of CRC by training on 464,105 images from 12,179 patients and test its performance on 2263 patients from three independent datasets. At the patient-level, CRCNet achieves an area under the precision-recall curve (AUPRC) of 0.882 (95% CI: 0.828-0.931), 0.874 (0.820-0.926) and 0.867 (0.795-0.923). CRCNet exceeds average endoscopists performance on recall rate across two test sets (91.3% versus 83.8%; two-sided t-test, p < 0.001 and 96.5% versus 90.3%; p = 0.006) and precision for one test set (93.7% versus 83.8%; p = 0.02), while obtains comparable recall rate on one test set and precision on the other two. At the image-level, CRCNet achieves an AUPRC of 0.990 (0.987-0.993), 0.991 (0.987-0.995), and 0.997 (0.995-0.999). Our study warrants further investigation of CRCNet by prospective clinical trials.		20200611	https://pubmed.ncbi.nlm.nih.gov/32528084
Yeh, Christopher; Perez, Anthony; Driscoll, Anne; Azzari, George; Tang, Zhongyi; Lobell, David; Ermon, Stefano; Burke, Marshall	Using publicly available satellite imagery and deep learning to understand economic well-being in Africa.	Nat Commun	2020	Nat Commun. 2020 May 22;11(1):2583. doi: 10.1038/s41467-020-16185-w.	Accurate and comprehensive measurements of economic well-being are fundamental inputs into both research and policy, but such measures are unavailable at a local level in many parts of the world. Here we train deep learning models to predict survey-based estimates of asset wealth across ~ 20,000 African villages from publicly-available multispectral satellite imagery. Models can explain 70% of the variation in ground-measured village wealth in countries where the model was not trained, outperforming previous benchmarks from high-resolution imagery, and comparison with independent wealth measurements from censuses suggests that errors in satellite estimates are comparable to errors in existing ground data. Satellite-based estimates can also explain up to 50% of the variation in district-aggregated changes in wealth over time, with daytime imagery particularly useful in this task. We demonstrate the utility of satellite-based estimates for research and policy, and demonstrate their scalability by creating a wealth map for Africa's most populous country.		20200522	https://pubmed.ncbi.nlm.nih.gov/32444658
Joshi, Vinay; Le Gallo, Manuel; Haefeli, Simon; Boybat, Irem; Nandakumar, S R; Piveteau, Christophe; Dazzi, Martino; Rajendran, Bipin; Sebastian, Abu; Eleftheriou, Evangelos	Accurate deep neural network inference using computational phase-change memory.	Nat Commun	2020	Nat Commun. 2020 May 18;11(1):2473. doi: 10.1038/s41467-020-16108-9.	In-memory computing using resistive memory devices is a promising non-von Neumann approach for making energy-efficient deep learning inference hardware. However, due to device variability and noise, the network needs to be trained in a specific way so that transferring the digitally trained weights to the analog resistive memory devices will not result in significant loss of accuracy. Here, we introduce a methodology to train ResNet-type convolutional neural networks that results in no appreciable accuracy loss when transferring weights to phase-change memory (PCM) devices. We also propose a compensation technique that exploits the batch normalization parameters to improve the accuracy retention over time. We achieve a classification accuracy of 93.7% on CIFAR-10 and a top-1 accuracy of 71.6% on ImageNet benchmarks after mapping the trained weights to PCM. Our hardware results on CIFAR-10 with ResNet-32 demonstrate an accuracy above 93.5% retained over a one-day period, where each of the 361,722 synaptic weights is programmed on just two PCM devices organized in a differential configuration.		20200518	https://pubmed.ncbi.nlm.nih.gov/32424184
Li, Xiangjie; Wang, Kui; Lyu, Yafei; Pan, Huize; Zhang, Jingxiao; Stambolian, Dwight; Susztak, Katalin; Reilly, Muredach P; Hu, Gang; Li, Mingyao	Deep learning enables accurate clustering with batch effect removal in single-cell RNA-seq analysis.	Nat Commun	2020	Nat Commun. 2020 May 11;11(1):2338. doi: 10.1038/s41467-020-15851-3.	Single-cell RNA sequencing (scRNA-seq) can characterize cell types and states through unsupervised clustering, but the ever increasing number of cells and batch effect impose computational challenges. We present DESC, an unsupervised deep embedding algorithm that clusters scRNA-seq data by iteratively optimizing a clustering objective function. Through iterative self-learning, DESC gradually removes batch effects, as long as technical differences across batches are smaller than true biological variations. As a soft clustering algorithm, cluster assignment probabilities from DESC are biologically interpretable and can reveal both discrete and pseudotemporal structure of cells. Comprehensive evaluations show that DESC offers a proper balance of clustering accuracy and stability, has a small footprint on memory, does not explicitly require batch information for batch effect removal, and can utilize GPU when available. As the scale of single-cell studies continues to grow, we believe DESC will offer a valuable tool for biomedical researchers to disentangle complex cellular heterogeneity.		20200511	https://pubmed.ncbi.nlm.nih.gov/32393754
Kim, Kyun Kyu; Ha, InHo; Kim, Min; Choi, Joonhwa; Won, Phillip; Jo, Sungho; Ko, Seung Hwan	A deep-learned skin sensor decoding the epicentral human motions.	Nat Commun	2020	Nat Commun. 2020 May 1;11(1):2149. doi: 10.1038/s41467-020-16040-y.	State monitoring of the complex system needs a large number of sensors. Especially, studies in soft electronics aim to attain complete measurement of the body, mapping various stimulations like temperature, electrophysiological signals, and mechanical strains. However, conventional approach requires many sensor networks that cover the entire curvilinear surfaces of the target area. We introduce a new measuring system, a novel electronic skin integrated with a deep neural network that captures dynamic motions from a distance without creating a sensor network. The device detects minute deformations from the unique laser-induced crack structures. A single skin sensor decodes the complex motion of five finger motions in real-time, and the rapid situation learning (RSL) ensures stable operation regardless of its position on the wrist. The sensor is also capable of extracting gait motions from pelvis. This technology is expected to provide a turning point in health-monitoring, motion tracking, and soft robotics.		20200501	https://pubmed.ncbi.nlm.nih.gov/32358525
Jin, Luhong; Liu, Bei; Zhao, Fenqiang; Hahn, Stephen; Dong, Bowei; Song, Ruiyan; Elston, Timothy C; Xu, Yingke; Hahn, Klaus M	Deep learning enables structured illumination microscopy with low light levels and enhanced speed.	Nat Commun	2020	Nat Commun. 2020 Apr 22;11(1):1934. doi: 10.1038/s41467-020-15784-x.	Structured illumination microscopy (SIM) surpasses the optical diffraction limit and offers a two-fold enhancement in resolution over diffraction limited microscopy. However, it requires both intense illumination and multiple acquisitions to produce a single high-resolution image. Using deep learning to augment SIM, we obtain a five-fold reduction in the number of raw images required for super-resolution SIM, and generate images under extreme low light conditions (at least 100x fewer photons). We validate the performance of deep neural networks on different cellular structures and achieve multi-color, live-cell super-resolution imaging with greatly reduced photobleaching.		20200422	https://pubmed.ncbi.nlm.nih.gov/32321916
Ribeiro, Antonio H; Ribeiro, Manoel Horta; Paixao, Gabriela M M; Oliveira, Derick M; Gomes, Paulo R; Canazart, Jessica A; Ferreira, Milton P S; Andersson, Carl R; Macfarlane, Peter W; Meira, Wagner Jr; Schon, Thomas B; Ribeiro, Antonio Luiz P	Automatic diagnosis of the 12-lead ECG using a deep neural network.	Nat Commun	2020	Nat Commun. 2020 Apr 9;11(1):1760. doi: 10.1038/s41467-020-15432-4.	The role of automatic electrocardiogram (ECG) analysis in clinical practice is limited by the accuracy of existing models. Deep Neural Networks (DNNs) are models composed of stacked transformations that learn tasks by examples. This technology has recently achieved striking success in a variety of task and there are great expectations on how it might improve clinical practice. Here we present a DNN model trained in a dataset with more than 2 million labeled exams analyzed by the Telehealth Network of Minas Gerais and collected under the scope of the CODE (Clinical Outcomes in Digital Electrocardiology) study. The DNN outperform cardiology resident medical doctors in recognizing 6 types of abnormalities in 12-lead ECG recordings, with F1 scores above 80% and specificity over 99%. These results indicate ECG analysis based on DNNs, previously studied in a single-lead setup, generalizes well to 12-lead exams, taking the technology closer to the standard clinical practice.		20200409	https://pubmed.ncbi.nlm.nih.gov/32273514
Wen, Bo; Li, Kai; Zhang, Yun; Zhang, Bing	Cancer neoantigen prioritization through sensitive and reliable proteogenomics analysis.	Nat Commun	2020	Nat Commun. 2020 Apr 9;11(1):1759. doi: 10.1038/s41467-020-15456-w.	Genomics-based neoantigen discovery can be enhanced by proteomic evidence, but there remains a lack of consensus on the performance of different quality control methods for variant peptide identification in proteogenomics. We propose to use the difference between accurately predicted and observed retention times for each peptide as a metric to evaluate different quality control methods. To this end, we develop AutoRT, a deep learning algorithm with high accuracy in retention time prediction. Analysis of three cancer data sets with a total of 287 tumor samples using different quality control strategies results in substantially different numbers of identified variant peptides and putative neoantigens. Our systematic evaluation, using the proposed retention time metric, provides insights and practical guidance on the selection of quality control strategies. We implement the recommended strategy in a computational workflow named NeoFlow to support proteogenomics-based neoantigen prioritization, enabling more sensitive discovery of putative neoantigens.		20200409	https://pubmed.ncbi.nlm.nih.gov/32273506
Golestani, Negar; Moghaddam, Mahta	Human activity recognition using magnetic induction-based motion signals and deep recurrent neural networks.	Nat Commun	2020	Nat Commun. 2020 Mar 25;11(1):1551. doi: 10.1038/s41467-020-15086-2.	Recognizing human physical activities using wireless sensor networks has attracted significant research interest due to its broad range of applications, such as healthcare, rehabilitation, athletics, and senior monitoring. There are critical challenges inherent in designing a sensor-based activity recognition system operating in and around a lossy medium such as the human body to gain a trade-off among power consumption, cost, computational complexity, and accuracy. We introduce an innovative wireless system based on magnetic induction for human activity recognition to tackle these challenges and constraints. The magnetic induction system is integrated with machine learning techniques to detect a wide range of human motions. This approach is successfully evaluated using synthesized datasets, laboratory measurements, and deep recurrent neural networks.		20200325	https://pubmed.ncbi.nlm.nih.gov/32214095
Zheng, Xueyi; Yao, Zhao; Huang, Yini; Yu, Yanyan; Wang, Yun; Liu, Yubo; Mao, Rushuang; Li, Fei; Xiao, Yang; Wang, Yuanyuan; Hu, Yixin; Yu, Jinhua; Zhou, Jianhua	Deep learning radiomics can predict axillary lymph node status in early-stage breast cancer.	Nat Commun	2020	Nat Commun. 2020 Mar 6;11(1):1236. doi: 10.1038/s41467-020-15027-z.	Accurate identification of axillary lymph node (ALN) involvement in patients with early-stage breast cancer is important for determining appropriate axillary treatment options and therefore avoiding unnecessary axillary surgery and complications. Here, we report deep learning radiomics (DLR) of conventional ultrasound and shear wave elastography of breast cancer for predicting ALN status preoperatively in patients with early-stage breast cancer. Clinical parameter combined DLR yields the best diagnostic performance in predicting ALN status between disease-free axilla and any axillary metastasis with areas under the receiver operating characteristic curve (AUC) of 0.902 (95% confidence interval [CI]: 0.843, 0.961) in the test cohort. This clinical parameter combined DLR can also discriminate between low and heavy metastatic burden of axillary disease with AUC of 0.905 (95% CI: 0.814, 0.996) in the test cohort. Our study offers a noninvasive imaging biomarker to predict the metastatic extent of ALN for patients with early-stage breast cancer.		20200306	https://pubmed.ncbi.nlm.nih.gov/32144248
Mikami, Hideharu; Kawaguchi, Makoto; Huang, Chun-Jung; Matsumura, Hiroki; Sugimura, Takeaki; Huang, Kangrui; Lei, Cheng; Ueno, Shunnosuke; Miura, Taichi; Ito, Takuro; Nagasawa, Kazumichi; Maeno, Takanori; Watarai, Hiroshi; Yamagishi, Mai; Uemura, Sotaro; Ohnuki, Shinsuke; Ohya, Yoshikazu; Kurokawa, Hiromi; Matsusaka, Satoshi; Sun, Chia-Wei; Ozeki, Yasuyuki; Goda, Keisuke	Virtual-freezing fluorescence imaging flow cytometry.	Nat Commun	2020	Nat Commun. 2020 Mar 6;11(1):1162. doi: 10.1038/s41467-020-14929-2.	By virtue of the combined merits of flow cytometry and fluorescence microscopy, imaging flow cytometry (IFC) has become an established tool for cell analysis in diverse biomedical fields such as cancer biology, microbiology, immunology, hematology, and stem cell biology. However, the performance and utility of IFC are severely limited by the fundamental trade-off between throughput, sensitivity, and spatial resolution. Here we present an optomechanical imaging method that overcomes the trade-off by virtually freezing the motion of flowing cells on the image sensor to effectively achieve 1000 times longer exposure time for microscopy-grade fluorescence image acquisition. Consequently, it enables high-throughput IFC of single cells at >10,000 cells s(-1) without sacrificing sensitivity and spatial resolution. The availability of numerous information-rich fluorescence cell images allows high-dimensional statistical analysis and accurate classification with deep learning, as evidenced by our demonstration of unique applications in hematology and microbiology.		20200306	https://pubmed.ncbi.nlm.nih.gov/32139684
Ashoor, Haitham; Chen, Xiaowen; Rosikiewicz, Wojciech; Wang, Jiahui; Cheng, Albert; Wang, Ping; Ruan, Yijun; Li, Sheng	Graph embedding and unsupervised learning predict genomic sub-compartments from HiC chromatin interaction data.	Nat Commun	2020	Nat Commun. 2020 Mar 3;11(1):1173. doi: 10.1038/s41467-020-14974-x.	Chromatin interaction studies can reveal how the genome is organized into spatially confined sub-compartments in the nucleus. However, accurately identifying sub-compartments from chromatin interaction data remains a challenge in computational biology. Here, we present Sub-Compartment Identifier (SCI), an algorithm that uses graph embedding followed by unsupervised learning to predict sub-compartments using Hi-C chromatin interaction data. We find that the network topological centrality and clustering performance of SCI sub-compartment predictions are superior to those of hidden Markov model (HMM) sub-compartment predictions. Moreover, using orthogonal Chromatin Interaction Analysis by in-situ Paired-End Tag Sequencing (ChIA-PET) data, we confirmed that SCI sub-compartment prediction outperforms HMM. We show that SCI-predicted sub-compartments have distinct epigenetic marks, transcriptional activities, and transcription factor enrichment. Moreover, we present a deep neural network to predict sub-compartments using epigenome, replication timing, and sequence data. Our neural network predicts more accurate sub-compartment predictions when SCI-determined sub-compartments are used as labels for training.		20200303	https://pubmed.ncbi.nlm.nih.gov/32127534
Beer, Kerstin; Bondarenko, Dmytro; Farrelly, Terry; Osborne, Tobias J; Salzmann, Robert; Scheiermann, Daniel; Wolf, Ramona	Training deep quantum neural networks.	Nat Commun	2020	Nat Commun. 2020 Feb 10;11(1):808. doi: 10.1038/s41467-020-14454-2.	Neural networks enjoy widespread success in both research and industry and, with the advent of quantum technology, it is a crucial challenge to design quantum neural networks for fully quantum learning tasks. Here we propose a truly quantum analogue of classical neurons, which form quantum feedforward neural networks capable of universal quantum computation. We describe the efficient training of these networks using the fidelity as a cost function, providing both classical and efficient quantum implementations. Our method allows for fast optimisation with reduced memory requirements: the number of qudits required scales with only the width, allowing deep-network optimisation. We benchmark our proposal for the quantum task of learning an unknown unitary and find remarkable generalisation behaviour and a striking robustness to noisy training data.		20200210	https://pubmed.ncbi.nlm.nih.gov/32041956
